year, month, day, dow, hol, ObsCode, dcnn,Pstn,Tdry,RH,N8,rd,sss
1975,01,30,4_th,x,"PktReg",5576,1005.4,11.7,88,5,1,0.3
1975,01,31,5_fr,x,"PktReg; NCEP analysis suggests pressure change from 1002.4/1007.6 to 1007.4/1012.6",5576,1007.4,9.7,92,8,1,2.9
1975,02,01,6_sa,x,"PktReg",5576,1026.6,8.0,87,8,0,0.7
1975,02,02,7_su,x,"PktReg",5576,1032.4,2.4,98,8,0,0.0
1975,02,03,1_mo,x,"PktReg",5576,1029.4,5.2,98,9,0,0.0
1975,02,04,2_tu,x,"PktReg",5576,1027.7,4.0,72,7,0,0.0
1975,02,05,3_we,x,"PktReg",5576,1025.6,3.9,78,7,0,1.9
1975,02,06,4_th,x,"PktReg",5576,1022.3,2.8,93,8,0,2.5
1975,02,07,5_fr,x,"PktReg",5576,1018.1,3.9,93,8,0,3.0
1975,02,08,6_sa,x,"PktReg",5576,1017.5,4.0,87,8,0,4.0
1975,02,09,7_su,x,"PktReg",5576,1012.2,3.2,89,8,0,5.9
1975,02,10,1_mo,x,"PktReg",5576,1008.4,1.9,100,9,1,0.0
1975,02,11,2_tu,x,"PktReg",5576,1000.9,7.6,97,8,1,0.0
1975,02,12,3_we,x,"PktReg",5576,995.9,7.4,99,8,1,0.3
1975,02,13,4_th,x,"PktReg",5576,994.5,6.0,94,7,1,4.6
1975,02,14,5_fr,x,"PktReg",5576,999.7,1.0,96,7,1,0.4
1975,02,15,6_sa,x,"PktReg",5576,1009.3,2.8,95,8,1,0.0
1975,02,16,7_su,x,"PktReg",5576,1021.3,0.8,90,8,1,0.0
1975,02,17,1_mo,x,"PktReg",5576,1014.1,8.9,95,8,1,0.1
1975,02,18,2_tu,x,"PktReg",5576,1020.8,6.4,91,8,1,0.0
1975,02,19,3_we,x,"PktReg",5576,1021.3,3.8,87,3,0,7.1
1975,02,20,4_th,x,"PktReg",5576,1022.4,2.5,89,7,0,2.0
1975,02,21,5_fr,x,"PktReg",5576,1020.1,2.4,84,7,0,5.3
1975,02,22,6_sa,x,"PktReg",5576,1017.6,0.6,89,0,0,7.0
1975,02,23,7_su,x,"PktReg",5576,1023.7,2.6,98,9,0,0.0
1975,02,24,1_mo,x,"PktReg",5576,1028.4,1.9,98,0,0,5.9
1975,02,25,2_tu,x,"PktReg",5576,1027.2,1.5,98,9,0,1.0
1975,02,26,3_we,x,"PktReg",5576,1027.8,4.4,85,7,0,7.0
1975,02,27,4_th,x,"PktReg",5576,1026.2,0.7,87,0,0,8.5
1975,02,28,5_fr,x,"PktReg",5576,1015.5,2.0,98,7,0,6.6
1975,03,01,6_sa,x,"PktReg",5576,1001.8,5.4,87,8,1,1.6
1975,03,02,7_su,x,"PktReg",5576,997.7,9.2,89,8,1,2.0
1975,03,03,1_mo,x,"PktReg",5576,991.0,9.0,90,8,1,0.9
1975,03,04,2_tu,x,"PktReg",5576,990.0,7.0,96,7,1,2.3
1975,03,05,3_we,x,"PktReg",5576,997.2,6.6,94,8,0,0.0
1975,03,06,4_th,x,"PktReg",5576,1007.3,5.9,98,8,1,0.5
1975,03,07,5_fr,x,"PktReg",5576,998.4,7.7,96,8,1,2.6
1975,03,08,6_sa,x,"PktReg",5576,997.3,4.2,97,8,1,0.3
1975,03,09,7_su,x,"PktReg",5576,991.2,3.9,93,8,1,0.0
1975,03,10,1_mo,x,"PktReg",5576,1000.4,4.4,85,8,1,0.0
1975,03,11,2_tu,x,"PktReg",5576,1010.7,5.0,86,8,1,0.6
1975,03,12,3_we,x,"PktReg",5576,1012.0,5.8,94,8,1,0.0
1975,03,13,4_th,x,"PktReg",5576,1012.8,4.6,90,8,1,0.0
1975,03,14,5_fr,x,"PktReg",5576,1010.5,3.6,86,8,0,0.0
1975,03,15,6_sa,x,"PktReg",5576,1011.3,3.7,80,3,0,0.9
1975,03,16,7_su,x,"PktReg",5576,1015.5,3.5,80,2,0,4.6
1975,03,17,1_mo,x,"PktReg",5576,1016.3,2.6,80,1,0,7.9
1975,03,18,2_tu,x,"PktReg",5576,1016.5,2.7,72,1,1,9.1
1975,03,19,3_we,x,"PktReg",5576,1014.1,2.3,66,7,1,0.7
1975,03,20,4_th,x,"PktReg",5576,1011.2,5.1,75,8,0,0.0
1975,03,21,5_fr,x,"PktReg",5576,1023.1,5.1,90,8,1,0.0
1975,03,22,6_sa,x,"PktReg",5576,1006.6,6.5,85,8,1,3.0
1975,03,23,7_su,x,"PktReg",5576,1006.8,5.6,83,7,0,5.4
1975,03,24,1_mo,x,"PktReg",5576,1006.5,6.5,71,7,0,3.6
1975,03,25,2_tu,x,"PktReg",5576,1013.1,5.3,69,8,0,0.5
1975,03,26,3_we,x,"PktReg",5576,1001.3,8.6,75,7,1,0.0
1975,03,27,4_th,x,"PktReg",5576,992.4,0.5,98,9,1,0.2
1975,03,28,5_fr,EF,"PktReg",5576,994.9,1.7,62,4,0,8.6
1975,03,29,6_sa,ES,"PktReg",5576,1000.3,3.4,81,5,1,4.0
1975,03,30,7_su,EA,"PktReg",5576,1000.6,3.0,74,7,1,6.5
1975,03,31,1_mo,EM,"PktReg",5576,1009.8,4.0,80,1,0,5.8
1975,04,01,2_tu,x,"PktReg",5576,1014.9,3.6,71,7,1,2.7
1975,04,02,3_we,x,"PktReg",5576,1002.2,6.9,93,8,1,0.9
1975,04,03,4_th,x,"PktReg",5576,1004.4,3.0,76,7,1,4.7
1975,04,04,5_fr,x,"PktReg",5576,1003.2,1.9,89,8,1,2.2
1975,04,05,6_sa,x,"PktReg",5576,1006.2,3.4,78,2,1,3.9
1975,04,06,7_su,x,"PktReg",5576,1006.0,3.5,85,7,0,3.9
1975,04,07,1_mo,x,"PktReg",5576,1000.9,3.9,85,8,1,3.1
1975,04,08,2_tu,x,"PktReg",5576,998.6,4.1,72,7,1,6.8
1975,04,09,3_we,x,"PktReg",5576,1007.6,2.0,73,1,0,9.5
1975,04,10,4_th,x,"PktReg",5576,1014.7,4.3,69,6,1,5.0
1975,04,11,5_fr,x,"PktReg",5576,1012.2,7.8,82,7,0,2.3
1975,04,12,6_sa,x,"PktReg",5576,1014.6,10.6,85,8,0,3.9
1975,04,13,7_su,x,"PktReg",5576,1015.7,11.5,76,5,1,1.6
1975,04,14,1_mo,x,"PktReg",5576,1002.9,9.0,92,8,1,3.1
1975,04,15,2_tu,x,"PktReg",5576,991.0,10.1,92,8,1,1.3
1975,04,16,3_we,x,"PktReg",5576,1009.6,9.5,79,7,1,5.2
1975,04,17,4_th,x,"PktReg",5576,1009.5,10.6,96,8,1,0.0
1975,04,18,5_fr,x,"PktReg",5576,1008.1,11.4,80,1,1,3.9
1975,04,19,6_sa,x,"PktReg",5576,1004.5,9.4,84,7,0,6.3
1975,04,20,7_su,x,"PktReg",5576,1018.7,10.3,77,1,1,9.0
1975,04,21,1_mo,x,"PktReg",5576,1015.2,10.3,85,8,0,0.5
1975,04,22,2_tu,x,"PktReg",5576,1018.0,12.9,81,1,0,12.4
1975,04,23,3_we,x,"PktReg",5576,1026.0,11.7,79,7,0,5.1
1975,04,24,4_th,x,"PktReg",5576,1028.3,12.6,74,1,0,11.7
1975,04,25,5_fr,x,"PktReg",5576,1028.7,13.2,55,3,0,7.1
1975,04,26,6_sa,x,"PktReg",5576,1024.2,14.9,79,6,0,8.1
1975,04,27,7_su,x,"PktReg",5576,1019.2,12.8,78,8,0,0.3
1975,04,28,1_mo,x,"PktReg",5576,1012.3,11.7,87,8,1,7.1
1975,04,29,2_tu,x,"PktReg",5576,997.8,10.0,91,8,1,4.0
1975,04,30,3_we,x,"PktReg",5576,1012.5,8.9,75,6,1,9.9
1975,05,01,4_th,x,"PktReg",5576,1018.8,12.0,76,7,0,2.2
1975,05,02,5_fr,x,"PktReg",5576,1023.7,12.3,79,8,1,1.2
1975,05,03,6_sa,x,"PktReg",5576,1025.6,8.5,81,4,0,10.5
1975,05,04,7_su,x,"PktReg",5576,1028.9,9.1,77,3,0,11.0
1975,05,05,1_mo,x,"PktReg",5576,1024.8,8.7,82,6,0,11.1
1975,05,06,2_tu,x,"PktReg",5576,1020.8,9.9,73,7,0,7.5
1975,05,07,3_we,x,"PktReg",5576,1009.7,13.4,56,6,1,3.8
1975,05,08,4_th,x,"PktReg",5576,1001.7,11.0,85,8,0,3.2
1975,05,09,5_fr,x,"PktReg",5576,1003.3,10.4,83,8,0,0.1
1975,05,10,6_sa,x,"PktReg",5576,1001.2,11.5,85,8,0,1.0
1975,05,11,7_su,x,"PktReg",5576,1006.3,9.2,66,7,0,4.6
1975,05,12,1_mo,x,"PktReg",5576,1009.2,11.4,62,7,1,0.6
1975,05,13,2_tu,x,"PktReg",5576,1000.5,11.8,86,7,1,2.9
1975,05,14,3_we,x,"PktReg",5576,1002.8,12.0,74,7,0,3.5
1975,05,15,4_th,x,"PktReg",5576,1009.6,9.2,93,8,1,1.6
1975,05,16,5_fr,x,"PktReg",5576,1010.7,8.5,86,8,1,0.0
1975,05,17,6_sa,x,"PktReg",5576,1008.8,8.0,94,8,1,0.0
1975,05,18,7_su,x,"PktReg",5576,1016.0,8.9,89,8,0,0.0
1975,05,19,1_mo,x,"PktReg",5576,1023.5,12.2,74,1,0,13.5
1975,05,20,2_tu,x,"PktReg",5576,1021.2,14.9,59,1,0,13.8
1975,05,21,3_we,x,"PktReg",5576,1021.3,12.7,68,2,0,11.8
1975,05,22,4_th,x,"PktReg",5576,1019.9,9.0,76,8,1,0.4
1975,05,23,5_fr,x,"PktReg",5576,1017.5,10.8,69,8,0,5.5
1975,05,24,6_sa,L6,"PktReg",5576,1015.7,9.0,63,7,1,1.2
1975,05,25,7_su,L7,"PktReg",5576,1015.0,8.9,81,8,0,1.4
1975,05,26,1_mo,LS,"PktReg",5576,1017.7,12.9,62,5,0,10.7
1975,05,27,2_tu,x,"PktReg",5576,1019.3,14.4,65,4,0,9.4
1975,05,28,3_we,x,"PktReg",5576,1018.2,14.0,72,7,0,7.9
1975,05,29,4_th,x,"PktReg",5576,1010.8,9.4,80,8,0,0.6
1975,05,30,5_fr,x,"PktReg",5576,1008.2,7.6,74,8,0,0.5
1975,05,31,6_sa,x,"PktReg",5576,1013.4,9.8,58,2,0,12.5
1975,06,01,7_su,x,"PktReg",5576,1013.1,10.4,58,3,1,8.4
1975,06,02,1_mo,x,"PktReg",5576,998.2,8.8,90,8,1,6.6
1975,06,03,2_tu,x,"PktReg",5576,1004.8,9.9,57,2,0,13.4
1975,06,04,3_we,x,"PktReg",5576,1015.7,12.3,57,5,0,6.6
1975,06,05,4_th,x,"PktReg",5576,1017.0,13.0,88,8,0,0.4
1975,06,06,5_fr,x,"PktReg",5576,1018.5,19.4,60,1,0,12.5
1975,06,07,6_sa,x,"PktReg",5576,1019.6,22.0,44,5,0,14.9
1975,06,08,7_su,x,"PktReg",5576,1018.8,19.8,53,0,0,15.1
1975,06,09,1_mo,x,"PktReg",5576,1013.8,17.4,67,0,0,14.8
1975,06,10,2_tu,x,"PktReg",5576,1015.5,16.7,59,1,0,14.5
1975,06,11,3_we,x,"PktReg",5576,1018.3,17.5,67,1,0,14.8
1975,06,12,4_th,x,"PktReg",5576,1018.7,20.8,55,1,0,13.3
1975,06,13,5_fr,x,"PktReg",5576,1018.0,18.6,58,3,0,13.3
1975,06,14,6_sa,x,"PktReg",5576,1012.4,19.1,70,7,0,1.6
1975,06,15,7_su,x,"PktReg",5576,1002.7,16.6,59,6,0,9.3
1975,06,16,1_mo,x,"PktReg",5576,1001.5,14.3,61,7,1,7.5
1975,06,17,2_tu,x,"PktReg",5576,1004.2,15.0,61,2,1,12.0
1975,06,18,3_we,x,"PktReg",5576,1017.2,16.7,51,5,0,9.8
1975,06,19,4_th,x,"PktReg",5576,1019.2,15.4,75,8,0,4.4
1975,06,20,5_fr,x,"PktReg",5576,1020.1,18.7,57,1,0,8.1
1975,06,21,6_sa,x,"PktReg",5576,1022.5,22.3,53,1,0,13.7
1975,06,22,7_su,x,"PktReg",5576,1024.7,17.2,67,1,0,12.3
1975,06,23,1_mo,x,"PktReg",5576,1023.6,15.5,51,7,1,6.0
1975,06,24,2_tu,x,"PktReg",5576,1019.8,20.4,49,0,0,13.1
1975,06,25,3_we,x,"PktReg",5576,1023.4,14.0,62,3,0,15.1
1975,06,26,4_th,x,"PktReg",5576,1016.6,20.5,56,0,0,14.0
1975,06,27,5_fr,x,"PktReg",5576,1020.4,14.1,61,8,0,7.3
1975,06,28,6_sa,x,"PktReg",5576,1024.2,11.9,65,8,0,1.0
1975,06,29,7_su,x,"PktReg",5576,1023.0,13.9,53,6,0,11.3
1975,06,30,1_mo,x,"PktReg",5576,1026.9,15.0,68,1,0,10.5
1975,07,01,2_tu,x,"PktReg",5576,1026.5,18.3,58,1,0,9.0
1975,07,02,3_we,x,"PktReg",5576,1023.3,18.8,55,0,0,14.2
1975,07,03,4_th,x,"PktReg",5576,1016.4,19.8,59,0,0,7.5
1975,07,04,5_fr,x,"PktReg",5576,1012.0,19.4,57,7,0,3.5
1975,07,05,6_sa,x,"PktReg",5576,1017.6,16.5,55,6,0,5.0
1975,07,06,7_su,x,"PktReg",5576,1017.0,17.4,35,1,0,12.6
1975,07,07,1_mo,x,"PktReg",5576,1013.9,18.9,64,1,1,12.5
1975,07,08,2_tu,x,"PktReg",5576,1008.2,15.1,92,8,0,8.0
1975,07,09,3_we,x,"PktReg",5576,1010.6,20.7,67,5,0,9.0
1975,07,10,4_th,x,"PktReg",5576,1010.9,19.3,65,6,0,5.3
1975,07,11,5_fr,x,"PktReg",5576,1006.1,17.5,72,6,0,11.0
1975,07,12,6_sa,x,"PktReg",5576,1012.6,17.1,78,7,1,2.6
1975,07,13,7_su,x,"PktReg",5576,1011.8,19.4,86,7,0,3.3
1975,07,14,1_mo,x,"PktReg",5576,1004.4,21.5,70,6,1,9.0
1975,07,15,2_tu,x,"PktReg",5576,1005.3,18.1,74,7,1,4.6
1975,07,16,3_we,x,"PktReg",5576,1007.1,18.5,71,4,0,10.2
1975,07,17,4_th,x,"PktReg",5576,1005.1,16.7,93,8,0,6.3
1975,07,18,5_fr,x,"PktReg",5576,1004.6,17.8,81,8,1,8.6
1975,07,19,6_sa,x,"PktReg",5576,1012.5,16.0,93,8,0,2.5
1975,07,20,7_su,x,"PktReg",5576,1010.8,18.1,87,8,1,2.9
1975,07,21,1_mo,x,"PktReg",5576,1011.1,18.5,61,7,1,10.4
1975,07,22,2_tu,x,"PktReg",5576,1006.6,17.0,82,7,0,2.6
1975,07,23,3_we,x,"PktReg",5576,997.1,16.1,86,8,1,5.4
1975,07,24,4_th,x,"PktReg",5576,1004.1,16.2,52,2,0,9.6
1975,07,25,5_fr,x,"PktReg",5576,1014.8,16.4,56,1,0,12.3
1975,07,26,6_sa,x,"PktReg",5576,1020.4,18.8,67,4,0,12.4
1975,07,27,7_su,x,"PktReg",5576,1020.7,21.5,63,0,0,9.6
1975,07,28,1_mo,x,"PktReg",5576,1020.1,22.0,58,0,0,11.1
1975,07,29,2_tu,x,"PktReg",5576,1017.2,23.5,58,0,0,11.7
1975,07,30,3_we,x,"PktReg",5576,1016.6,24.3,53,0,0,12.9
1975,07,31,4_th,x,"PktReg",5576,1019.0,20.6,72,7,1,1.6
1975,08,01,5_fr,x,"PktReg",5576,1019.9,17.4,84,8,0,8.7
1975,08,02,6_sa,x,"PktReg",5576,1021.6,21.0,66,0,0,13.1
1975,08,03,7_su,x,"PktReg",5576,1021.3,21.6,62,0,0,13.6
1975,08,04,1_mo,x,"PktReg",5576,1015.5,24.6,65,1,1,12.3
1975,08,05,2_tu,x,"PktReg",5576,1009.9,21.8,88,7,0,3.8
1975,08,06,3_we,x,"PktReg",5576,1016.7,22.2,68,1,0,12.5
1975,08,07,4_th,x,"PktReg",5576,1018.6,23.4,61,0,0,11.5
1975,08,08,5_fr,x,"PktReg",5576,1012.6,25.6,55,1,1,11.3
1975,08,09,6_sa,x,"PktReg",5576,1008.2,18.4,86,8,0,8.0
1975,08,10,7_su,x,"PktReg",5576,1014.6,17.4,74,7,0,4.6
1975,08,11,1_mo,x,"PktReg",5576,1016.6,16.0,89,8,0,5.8
1975,08,12,2_tu,x,"PktReg",5576,1015.5,18.1,84,2,0,7.4
1975,08,13,3_we,x,"PktReg",5576,1013.0,21.1,71,0,0,8.2
1975,08,14,4_th,x,"PktReg",5576,1011.3,20.0,67,7,1,5.8
1975,08,15,5_fr,x,"PktReg",5576,1006.8,18.0,81,7,1,4.7
1975,08,16,6_sa,x,"PktReg",5576,1003.8,17.3,67,7,1,6.1
1975,08,17,7_su,x,"PktReg",5576,1003.4,16.5,84,8,0,4.7
1975,08,18,1_mo,x,"PktReg",5576,1010.6,18.8,71,2,1,5.0
1975,08,19,2_tu,x,"PktReg",5576,1010.0,18.2,93,8,1,0.1
1975,08,20,3_we,x,"PktReg; 38/25ft ROW seem inconsistent",5576,1011.2,18.0,79,8,1,0.2
1975,08,21,4_th,x,"PktReg; 38/25ft ROW seem inconsistent",5576,1006.7,15.8,89,8,1,1.5
1975,08,22,5_fr,x,"PktReg",5576,1009.8,15.6,68,5,0,8.0
1975,08,23,6_sa,S6,"PktReg",5576,1014.8,14.4,62,7,1,5.0
1975,08,24,7_su,S7,"PktReg",5576,1012.7,15.5,86,7,0,7.2
1975,08,25,1_mo,SM,"PktReg",5576,1018.0,18.0,62,2,0,12.8
1975,08,26,2_tu,x,"PktReg",5576,1024.8,19.3,64,3,0,11.7
1975,08,27,3_we,x,"PktReg",5576,1024.6,20.1,63,1,0,12.0
1975,08,28,4_th,x,"PktReg",5576,1018.6,16.4,89,7,0,9.0
1975,08,29,5_fr,x,"PktReg",5576,1009.0,18.3,73,0,0,10.5
1975,08,30,6_sa,x,"PktReg",5576,1006.2,15.5,74,8,1,0.5
1975,08,31,7_su,x,"PktReg",5576,1013.9,15.6,92,8,1,0.0
1975,09,01,1_mo,x,"PktReg",5576,1020.8,17.0,75,1,0,10.6
1975,09,02,2_tu,x,"PktReg",5576,1016.5,14.8,86,8,0,0.4
1975,09,03,3_we,x,"PktReg",5576,1014.6,17.8,64,1,1,6.5
1975,09,04,4_th,x,"PktReg",5576,1013.1,14.4,72,6,0,4.4
1975,09,05,5_fr,x,"PktReg",5576,1011.0,12.8,81,7,0,2.6
1975,09,06,6_sa,x,"PktReg",5576,1009.4,16.6,59,2,0,6.8
1975,09,07,7_su,x,"PktReg",5576,1015.6,17.9,72,7,0,3.9
1975,09,08,1_mo,x,"PktReg",5576,1018.0,16.9,76,4,1,7.1
1975,09,09,2_tu,x,"PktReg",5576,1007.7,17.0,93,8,1,0.6
1975,09,10,3_we,x,"PktReg",5576,1006.2,16.7,68,1,0,7.5
1975,09,11,4_th,x,"PktReg",5576,1003.5,15.0,70,1,1,7.5
1975,09,12,5_fr,x,"PktReg",5576,992.5,11.5,77,5,1,6.7
1975,09,13,6_sa,x,"PktReg",5576,1003.3,12.5,71,7,1,6.3
1975,09,14,7_su,x,"PktReg",5576,995.3,8.0,93,8,1,0.0
1975,09,15,1_mo,x,"PktReg",5576,1013.4,11.0,71,1,0,7.6
1975,09,16,2_tu,x,"PktReg",5576,1014.4,11.5,69,6,1,1.5
1975,09,17,3_we,x,"PktReg",5576,1014.1,14.5,77,1,1,7.4
1975,09,18,4_th,x,"PktReg",5576,1015.0,16.0,79,3,1,5.5
1975,09,19,5_fr,x,"PktReg",5576,1021.3,14.9,86,7,1,1.9
1975,09,20,6_sa,x,"PktReg",5576,1016.4,14.9,89,7,0,7.7
1975,09,21,7_su,x,"PktReg",5576,1023.9,13.4,80,1,0,8.3
1975,09,22,1_mo,x,"PktReg",5576,1025.2,14.8,81,6,0,6.1
1975,09,23,2_tu,x,"PktReg",5576,1014.9,14.9,87,8,0,2.7
1975,09,24,3_we,x,"PktReg",5576,1013.4,13.5,82,3,1,5.6
1975,09,25,4_th,x,"PktReg",5576,988.7,14.5,89,8,1,0.1
1975,09,26,5_fr,x,"PktReg",5576,992.4,11.6,72,1,1,9.2
1975,09,27,6_sa,x,"PktReg",5576,989.4,13.6,97,8,1,1.6
1975,09,28,7_su,x,"PktReg",5576,1010.0,11.4,82,7,1,5.7
1975,09,29,1_mo,x,"PktReg",5576,1003.9,17.5,85,7,1,5.6
1975,09,30,2_tu,x,"PktReg",5576,999.2,13.5,94,8,1,1.0
1975,10,01,3_we,x,"PktReg",5576,1002.8,11.2,91,8,1,4.5
1975,10,02,4_th,x,"PktReg",5576,1013.1,11.0,92,4,1,2.2
1975,10,03,5_fr,x,"PktReg",5576,1017.5,12.5,60,0,0,9.3
1975,10,04,6_sa,x,"PktReg",5576,1022.7,11.7,82,7,0,3.8
1975,10,05,7_su,x,"PktReg",5576,1023.5,14.4,73,5,0,2.6
1975,10,06,1_mo,x,"PktReg",5576,1024.6,12.5,90,8,0,1.2
1975,10,07,2_tu,x,"PktReg",5576,1027.6,11.7,77,1,0,9.9
1975,10,08,3_we,x,"PktReg",5576,1027.4,9.0,79,5,0,6.9
1975,10,09,4_th,x,"PktReg",5576,1020.7,9.5,91,4,1,6.6
1975,10,10,5_fr,x,"PktReg",5576,1018.0,8.4,88,7,0,6.0
1975,10,11,6_sa,x,"PktReg",5576,1023.0,9.0,67,1,0,7.2
1975,10,12,7_su,x,"PktReg",5576,1022.0,8.9,75,2,0,7.0
1975,10,13,1_mo,x,"PktReg",5576,1009.4,6.8,80,4,0,4.6
1975,10,14,2_tu,x,"PktReg",5576,1000.8,4.5,97,7,1,1.1
1975,10,15,3_we,x,"PktReg",5576,998.7,9.4,80,1,1,8.7
1975,10,16,4_th,x,"PktReg",5576,999.5,9.0,88,7,0,0.9
1975,10,17,5_fr,x,"PktReg",5576,1010.4,8.0,86,7,1,0.2
1975,10,18,6_sa,x,"PktReg",5576,1017.8,10.1,92,8,0,2.6
1975,10,19,7_su,x,"PktReg",5576,1020.6,6.7,99,1,0,3.8
1975,10,20,1_mo,x,"PktReg",5576,1018.5,9.6,91,8,0,0.0
1975,10,21,2_tu,x,"PktReg",5576,1017.9,9.4,87,7,0,0.2
1975,10,22,3_we,x,"PktReg",5576,1019.3,8.8,80,1,0,3.9
1975,10,23,4_th,x,"PktReg",5576,1016.0,9.4,92,8,0,7.0
1975,10,24,5_fr,x,"PktReg",5576,1019.3,11.3,97,9,0,3.4
1975,10,25,6_sa,x,"PktReg",5576,1025.3,10.5,91,8,0,0.0
1975,10,26,7_su,x,"PktReg",5576,1024.4,10.0,81,8,0,0.6
1975,10,27,1_mo,x,"PktReg",5576,1025.6,10.4,87,7,0,6.2
1975,10,28,2_tu,x,"PktReg",5576,1024.5,6.0,100,9,0,3.3
1975,10,29,3_we,x,"PktReg",5576,1018.6,6.9,99,9,0,1.7
1975,10,30,4_th,x,"PktReg",5576,1012.2,14.8,87,6,0,5.2
1975,10,31,5_fr,x,"PktReg",5576,1001.3,12.2,89,6,1,1.2
1975,11,01,6_sa,x,"PktReg",5576,999.8,10.4,94,6,1,1.3
1975,11,02,7_su,x,"PktReg",5576,1013.6,8.5,86,6,1,6.2
1975,11,03,1_mo,x,"PktReg",5576,1015.4,9.9,87,8,0,5.5
1975,11,04,2_tu,x,"PktReg",5576,1026.2,3.2,93,1,0,5.7
1975,11,05,3_we,x,"PktReg",5576,1022.4,10.3,88,7,1,0.0
1975,11,06,4_th,x,"PktReg",5576,1020.8,9.5,89,2,0,4.8
1975,11,07,5_fr,x,"PktReg",5576,1027.2,5.5,83,1,0,6.1
1975,11,08,6_sa,x,"PktReg",5576,1024.8,8.8,88,7,0,1.3
1975,11,09,7_su,x,"PktReg",5576,1019.5,8.5,77,7,0,1.7
1975,11,10,1_mo,x,"PktReg",5576,1012.6,4.5,76,3,0,5.5
1975,11,11,2_tu,x,"PktReg",5576,1017.2,6.0,82,1,0,5.5
1975,11,12,3_we,x,"PktReg",5576,1017.4,3.8,93,7,0,4.3
1975,11,13,4_th,x,"PktReg",5576,1016.8,1.6,87,7,0,2.8
1975,11,14,5_fr,x,"PktReg",5576,1021.5,-0.5,97,9,1,0.0
1975,11,15,6_sa,x,"PktReg",5576,1014.4,7.5,99,9,1,0.0
1975,11,16,7_su,x,"PktReg",5576,985.8,8.6,92,8,1,0.0
1975,11,17,1_mo,x,"PktReg",5576,996.0,4.5,66,2,1,1.1
1975,11,18,2_tu,x,"PktReg",5576,1008.0,3.0,83,1,1,7.5
1975,11,19,3_we,x,"PktReg",5576,1008.7,7.1,97,8,1,0.0
1975,11,20,4_th,x,"PktReg",5576,1009.8,11.3,77,8,0,1.6
1975,11,21,5_fr,x,"PktReg",5576,1024.0,0.3,85,1,0,7.0
1975,11,22,6_sa,x,"PktReg",5576,1022.7,1.5,91,1,0,7.8
1975,11,23,7_su,x,"PktReg",5576,1013.7,7.5,91,8,0,0.2
1975,11,24,1_mo,x,"PktReg",5576,1014.8,4.0,97,7,1,2.1
1975,11,25,2_tu,x,"PktReg",5576,1010.4,9.5,96,8,1,0.0
1975,11,26,3_we,x,"PktReg",5576,1001.0,4.3,95,7,1,1.3
1975,11,27,4_th,x,"PktReg",5576,992.0,7.9,89,8,1,1.0
1975,11,28,5_fr,x,"PktReg",5576,993.6,5.6,94,3,1,0.3
1975,11,29,6_sa,x,"PktReg",5576,993.5,2.0,98,7,1,0.7
1975,11,30,7_su,x,"PktReg",5576,1000.0,-0.8,97,9,0,0.0
1975,12,01,1_mo,x,"PktReg",5576,1005.4,2.1,93,8,1,0.0
1975,12,02,2_tu,x,"PktReg",5576,983.7,6.4,85,1,0,3.3
1975,12,03,3_we,x,"PktReg",5576,1014.2,2.7,73,1,0,5.1
1975,12,04,4_th,x,"PktReg",5576,1023.8,4.1,90,8,0,0.0
1975,12,05,5_fr,x,"PktReg",5576,1026.6,9.0,95,8,0,0.0
1975,12,06,6_sa,x,"PktReg",5576,1027.2,9.4,92,8,0,0.0
1975,12,07,7_su,x,"PktReg",5576,1023.9,8.3,83,8,0,0.0
1975,12,08,1_mo,x,"PktReg",5576,1023.0,0.9,96,2,0,3.1
1975,12,09,2_tu,x,"PktReg",5576,1023.7,1.5,98,7,0,5.5
1975,12,10,3_we,x,"PktReg",5576,1023.4,5.0,86,8,0,0.0
1975,12,11,4_th,x,"PktReg; gust changed from 0 to x",5576,1021.0,5.6,97,8,0,0.0
1975,12,12,5_fr,x,"PktReg",5576,1010.1,3.8,97,8,1,0.0
1975,12,13,6_sa,x,"PktReg",5576,1021.9,-0.2,80,1,0,5.3
1975,12,14,7_su,x,"PktReg",5576,1028.2,-0.8,79,7,0,0.5
1975,12,15,1_mo,x,"PktReg",5576,1023.2,-0.9,97,6,0,0.5
1975,12,16,2_tu,x,"PktReg",5576,1013.8,-4.1,94,7,1,0.0
1975,12,17,3_we,x,"PktReg",5576,1011.0,3.4,81,7,0,2.1
1975,12,18,4_th,x,"PktReg",5576,1021.5,0.0,90,1,1,4.3
1975,12,19,5_fr,x,"PktReg",5576,1021.7,4.9,97,6,0,0.5
1975,12,20,6_sa,x,"PktReg",5576,1029.8,3.4,98,8,0,0.0
1975,12,21,7_su,x,"PktReg",5576,1033.8,5.1,90,8,0,0.1
1975,12,22,1_mo,x,"PktReg",5576,1028.7,6.5,88,8,0,0.0
1975,12,23,2_tu,x,"PktReg",5576,1025.2,6.0,88,7,1,0.1
1975,12,24,3_we,XE,"PktReg",5576,1020.3,3.4,91,1,1,6.6
1975,12,25,4_th,XD,"PktReg",5576,1016.8,8.0,90,8,0,0.0
1975,12,26,5_fr,XB,"PktReg",5576,1026.3,8.6,85,7,0,1.2
1975,12,27,6_sa,x,"PktReg",5576,1026.0,6.0,86,8,0,0.0
1975,12,28,7_su,x,"PktReg",5576,1020.6,7.0,82,8,0,0.0
1975,12,29,1_mo,x,"PktReg",5576,1018.3,6.0,95,8,0,0.0
